date,open,high,low,close,volume,Dividends,Stock Splits,ticker
2024-05-23,189.63829745126534,190.10806039860006,187.97018770099368,188.78506469726562,8069400,0.0,0.0,JPM
2024-05-24,189.58079156400566,192.46644082422952,189.39863827328057,192.41851806640625,7356200,0.0,0.0,JPM
2024-05-28,191.60359727675655,192.13087918863567,190.4531733234784,191.2584686279297,6910200,0.0,0.0,JPM
2024-05-29,189.82044693132437,190.76955443221763,188.75630141642043,189.9259033203125,6120000,0.0,0.0,JPM
2024-05-30,190.35732523946047,191.59404249956677,190.2039314566132,191.09552001953125,6829100,0.0,0.0,JPM
2024-05-31,191.06676419639206,194.9015210708668,190.15601236439161,194.2592010498047,14417900,0.0,0.0,JPM
2024-06-03,193.95236848520958,194.05782485993137,190.96126349809424,193.4826202392578,6444300,0.0,0.0,JPM
2024-06-04,191.89121473962575,193.63602130368506,190.08887454138957,190.93252563476562,6848300,0.0,0.0,JPM
2024-06-05,191.50773045425237,191.56526408846938,188.78505690537415,189.1110076904297,8351600,0.0,0.0,JPM
2024-06-06,189.11102988577807,189.8396430536934,187.26076671659627,188.77549743652344,7640300,0.0,0.0,JPM
2024-06-07,189.27399483794662,192.61982529027472,188.87134714402987,191.6898956298828,6964500,0.0,0.0,JPM
2024-06-10,191.0092423122621,192.54313626193007,190.24228802320997,191.36395263671875,6070800,0.0,0.0,JPM
2024-06-11,189.73415971337363,189.76291921555642,185.60221211085312,186.330810546875,9235300,0.0,0.0,JPM
2024-06-12,187.9030629910031,188.59332031104074,183.40680878602598,183.6177215576172,12751300,0.0,0.0,JPM
2024-06-13,184.37510431277676,186.54173652510667,182.99458959650315,185.6597442626953,8587800,0.0,0.0,JPM
2024-06-14,183.54100267245747,186.81013561179884,183.51224317327302,185.77474975585938,6874000,0.0,0.0,JPM
2024-06-17,185.48716772913508,187.50042074214187,184.68187237530643,186.92520141601562,8725400,0.0,0.0,JPM
2024-06-18,186.56092242282216,189.78211868976877,186.11033733277037,188.8617706298828,9023000,0.0,0.0,JPM
2024-06-20,188.276958498773,191.21054490916163,188.00852671144565,190.4627685546875,8731100,0.0,0.0,JPM
2024-06-21,188.58373987114496,189.0247286665629,186.19659873864725,188.190673828125,20972100,0.0,0.0,JPM
2024-06-24,189.6382886582382,190.99962542574337,188.957627588703,190.66409301757812,9785900,0.0,0.0,JPM
2024-06-25,189.90670597268976,191.80492077987228,189.57117359007896,189.88754272460938,6862500,0.0,0.0,JPM
2024-06-26,189.29316469485687,189.7629276320688,188.1715001746751,189.27398681640625,7758600,0.0,0.0,JPM
2024-06-27,189.28358009107907,191.6036059802996,188.76587978010525,190.94210815429688,7913500,0.0,0.0,JPM
2024-06-28,191.74741410626976,194.23043015450833,191.06675299288662,193.9044647216797,15307600,0.0,0.0,JPM
2024-07-01,194.46051287571873,198.53494195599288,194.28795584220356,196.9626922607422,10205800,0.0,0.0,JPM
2024-07-02,196.80929606300535,200.23182347007662,196.31078822001166,200.20306396484375,7802900,0.0,0.0,JPM
2024-07-03,200.89329029425528,201.6890039490513,199.0717723499305,200.06881713867188,5560900,0.0,0.0,JPM
2024-07-05,199.53863075110766,199.90494123598646,197.1575464066805,197.41781616210938,8093100,1.15,0.0,JPM
2024-07-08,197.65883954033447,199.45188272324833,196.62736569671677,197.78416442871094,8707000,0.0,0.0,JPM
2024-07-09,198.2275912793329,202.20890663088076,198.05406339705047,200.1555938720703,9058900,0.0,0.0,JPM
2024-07-10,198.71922757684789,200.48335172261358,198.17938920186893,200.31947326660156,8328500,0.0,0.0,JPM
2024-07-11,198.78671869994315,200.6086806066436,197.98659583908096,199.98207092285156,10658100,0.0,0.0,JPM
2024-07-12,196.65627534258937,199.9820770572198,194.82467866192138,197.56243896484375,15443400,0.0,0.0,JPM
2024-07-15,199.73142020773267,203.9923039434172,199.27833844604416,202.48846435546875,10719700,0.0,0.0,JPM
2024-07-16,202.44028200402863,206.04565232180363,200.58940119084525,205.92996215820312,11557000,0.0,0.0,JPM
2024-07-17,206.1034814139679,209.72812101590785,205.59256190040833,209.06295776367188,11572500,0.0,0.0,JPM
2024-07-18,207.8675905221039,208.8412264717513,201.70762323329453,202.4209747314453,12415100,0.0,0.0,JPM
