date,open,high,low,close,volume,Dividends,Stock Splits,ticker
2024-05-23,189.3398501117122,189.35968258649532,185.02721720275102,185.2750701904297,51005900,0.0,0.0,AAPL
2024-05-24,187.19839293954828,188.94327235106317,186.4250777783575,188.34841918945312,36327000,0.0,0.0,AAPL
2024-05-28,189.86528785982966,191.34249703943843,187.47599667367734,188.3583526611328,52280100,0.0,0.0,AAPL
2024-05-29,187.98162409974876,190.59895109353056,187.8824768517226,188.65577697753906,53068000,0.0,0.0,AAPL
2024-05-30,189.12173915319045,190.52954231443272,188.99286588586446,189.64718627929688,49889100,0.0,0.0,AAPL
2024-05-31,189.79589676882185,190.9161970579539,188.2790377703441,190.59893798828125,75158300,0.0,0.0,AAPL
2024-06-03,191.24334718637152,193.31540952983562,190.86662095571478,192.3636474609375,50080500,0.0,0.0,AAPL
2024-06-04,192.96841099700254,193.64257895328527,191.37223723797064,192.680908203125,47471400,0.0,0.0,AAPL
2024-06-05,193.72188613227584,195.20900403542353,193.19643901671662,194.18785095214844,54156800,0.0,0.0,AAPL
2024-06-06,194.0093990023229,194.81244022862765,192.50244866402238,192.80978393554688,41181800,0.0,0.0,AAPL
2024-06-07,192.9783133981505,195.2486550396786,192.4726987931798,195.19908142089844,53103900,0.0,0.0,AAPL
2024-06-10,195.20900753042525,195.60558138834554,190.49980075281104,191.4614715576172,97010200,0.0,0.0,AAPL
2024-06-11,191.98691085726122,205.38089548057218,191.96709351098235,205.3709716796875,172373300,0.0,0.0,AAPL
2024-06-12,205.58909768640683,218.3089152196564,205.1231328450552,211.2401580810547,198134300,0.0,0.0,AAPL
2024-06-13,212.8958066808934,214.888539245905,209.7827737762817,212.4001007080078,97862700,0.0,0.0,AAPL
2024-06-14,212.01345147179217,213.32210737882852,209.4853479747781,210.66513061523438,70122700,0.0,0.0,AAPL
2024-06-17,211.53757201804441,217.06965275202606,210.89316027395952,214.80923461914062,93728300,0.0,0.0,AAPL
2024-06-18,215.7213082393038,216.7523850703462,211.17073132176122,212.44964599609375,79943300,0.0,0.0,AAPL
2024-06-20,212.0927425591543,212.4000929584359,207.05638337080816,207.87924194335938,86172500,0.0,0.0,AAPL
