date,open,high,low,close,volume,Dividends,Stock Splits,ticker
2026-04-23,313.5199890136719,314.989990234375,308.8900146484375,311.69000244140625,6969700,0.0,0.0,JPM
2026-04-24,311.1499938964844,311.1499938964844,307.8900146484375,308.2799987792969,5215300,0.0,0.0,JPM
2026-04-27,306.8800048828125,312.5799865722656,306.8800048828125,311.6300048828125,7925300,0.0,0.0,JPM
2026-04-28,315.20001220703125,315.45001220703125,311.1700134277344,311.45001220703125,7398600,0.0,0.0,JPM
2026-04-29,310.57000732421875,312.04998779296875,307.2900085449219,309.25,8031800,0.0,0.0,JPM
2026-04-30,307.07000732421875,314.1000061035156,306.57000732421875,313.2300109863281,8865400,0.0,0.0,JPM
2026-05-01,313.95001220703125,316.0799865722656,311.8299865722656,312.4700012207031,6135400,0.0,0.0,JPM
2026-05-04,310.6199951171875,310.6499938964844,306.510009765625,307.6499938964844,7338200,0.0,0.0,JPM
2026-05-05,307.7099914550781,310.9700012207031,306.79998779296875,309.3999938964844,6316800,0.0,0.0,JPM
2026-05-06,311.45001220703125,316.260009765625,311.3500061035156,314.8999938964844,8629500,0.0,0.0,JPM
2026-05-07,314.6499938964844,316.29998779296875,306.1400146484375,306.2699890136719,8359600,0.0,0.0,JPM
2026-05-08,308.25,308.989990234375,300.5,302.1000061035156,9464300,0.0,0.0,JPM
2026-05-11,302.1000061035156,303.19000244140625,298.8800048828125,300.0,9512000,0.0,0.0,JPM
2026-05-12,300.0199890136719,306.05999755859375,295.54998779296875,304.8800048828125,9498200,0.0,0.0,JPM
2026-05-13,302.2699890136719,303.0,300.07000732421875,300.25,7709500,0.0,0.0,JPM
2026-05-14,302.25,303.75,298.80999755859375,299.9100036621094,7364300,0.0,0.0,JPM
2026-05-15,300.2099914550781,300.7900085449219,296.45001220703125,297.80999755859375,8699300,0.0,0.0,JPM
2026-05-18,298.0,301.260009765625,297.2200012207031,300.7300109863281,7546300,0.0,0.0,JPM
2026-05-19,301.0899963378906,301.7900085449219,295.260009765625,295.70001220703125,8066900,0.0,0.0,JPM
2026-05-20,296.70001220703125,302.92999267578125,293.6700134277344,301.9800109863281,9327000,0.0,0.0,JPM
2026-05-21,301.2300109863281,303.9800109863281,300.2099914550781,303.0,7874400,0.0,0.0,JPM
2026-05-22,304.67999267578125,307.45001220703125,303.8399963378906,306.3800048828125,5973900,0.0,0.0,JPM
