date,open,high,low,close,volume,Dividends,Stock Splits,ticker
2026-04-23,309.8576410034995,311.5541362439113,304.37900840074366,308.2409973144531,7275000,0.0,0.0,V
2026-04-24,306.4646690803624,309.33871572907344,303.87004194169583,308.7798767089844,5616900,0.0,0.0,V
2026-04-27,306.8738424172374,310.17699235362977,305.42682995132543,309.0093994140625,6261500,0.0,0.0,V
2026-04-28,311.55411993872787,313.31045806908014,308.1012562023077,308.66009521484375,8839900,0.0,0.0,V
2026-04-29,335.70405894620507,341.27253225190367,333.09947305974015,334.167236328125,16658600,0.0,0.0,V
2026-04-30,331.4329052084062,331.8121239370452,327.401254633927,329.1576232910156,11241100,0.0,0.0,V
2026-05-01,332.19135193962137,335.1552089039801,327.2515801808754,327.35137939453125,6726100,0.0,0.0,V
2026-05-04,327.32144294688226,329.1077483731355,324.72681566190226,326.173828125,6712400,0.0,0.0,V
2026-05-05,324.4373840973491,324.90641295969726,318.9886885029524,321.36376953125,5893200,0.0,0.0,V
2026-05-06,323.08021332247415,323.9084827860181,317.3421091476348,318.14044189453125,7808400,0.0,0.0,V
2026-05-07,318.87893543276164,323.02034370833087,318.87893543276164,320.6153259277344,7186100,0.0,0.0,V
2026-05-08,320.3259235133766,320.4057750632095,315.5059292568937,318.1304931640625,5950200,0.0,0.0,V
2026-05-11,318.43984029560517,324.5072483684324,317.352098982156,323.1899719238281,9586200,0.0,0.0,V
2026-05-12,324.32000732421875,328.9100036621094,324.20001220703125,326.4200134277344,6235200,0.67,0.0,V
2026-05-13,323.7900085449219,325.4200134277344,319.79998779296875,320.30999755859375,7950400,0.0,0.0,V
2026-05-14,321.3699951171875,323.3299865722656,320.25,322.5199890136719,5277400,0.0,0.0,V
2026-05-15,324.0,329.010009765625,323.8399963378906,325.75,6054500,0.0,0.0,V
2026-05-18,324.42999267578125,333.42999267578125,323.7699890136719,332.6400146484375,5305800,0.0,0.0,V
2026-05-19,333.3299865722656,335.1700134277344,329.489990234375,329.9100036621094,12858100,0.0,0.0,V
2026-05-20,330.0899963378906,331.6600036621094,326.82000732421875,330.75,9422500,0.0,0.0,V
2026-05-21,329.8399963378906,332.5199890136719,327.239990234375,331.1199951171875,7034500,0.0,0.0,V
2026-05-22,330.5199890136719,333.42999267578125,328.82000732421875,328.8800048828125,7462100,0.0,0.0,V
